Date,AAPL,BTC-USD,JNJ,SPY,XOM
2020-05-14,0.3742378342892503,0.7372681349409832,0.2778671520410699,0.3327929757710519,0.6236165219912124
2020-05-15,0.37567634089432744,0.7529393212103576,0.26797339847600327,0.32842287687705257,0.5888638748595091
2020-05-18,0.37223688759444884,0.7558858193865661,0.2679434335134887,0.3315983944895779,0.6188818727729961
2020-05-19,0.29944025271932956,0.7311488679011651,0.24662658486254146,0.28294693722042863,0.6226733825417333
2020-05-20,0.29702343485876437,0.7337647758430489,0.2426753869887954,0.2855692495739581,0.6266762642644629
2020-05-21,0.2946797440616331,0.7508749790415625,0.21412761024961385,0.27322705925705554,0.6051994636220893
2020-05-22,0.29465912826280805,0.7501524675324931,0.21150343888325282,0.27057851453307774,0.6028654339942343
2020-05-26,0.29398449622569356,0.7319175047534106,0.20874571363912214,0.2700107506973618,0.6070650728887694
2020-05-27,0.2623465696274582,0.7364453121795601,0.1655785294328233,0.2609136639763507,0.6063068565433817
2020-05-28,0.25977509885363925,0.7306602976072433,0.16765993766263643,0.25143751354444827,0.5941314827499994
2020-05-29,0.25983965025106354,0.712559310515563,0.16667925278636456,0.2514154480045256,0.5834505381458837
2020-06-01,0.255747912938073,0.7357265305549151,0.16264203706444497,0.24116766407589138,0.5139639398486554
2020-06-02,0.2441755404814314,0.7591612830678245,0.16421671252283523,0.23419640027599653,0.49300047290146687
2020-06-03,0.21806933627247982,0.7584550716525394,0.15996107894594785,0.2127175813311598,0.5019441397636952
2020-06-04,0.21207261188772641,0.7555370256936074,0.15015524144731224,0.20701241379857876,0.49849724346623325
2020-06-05,0.2201921541612882,0.7523725130913901,0.14163746014399367,0.21592691657476412,0.5363529664448774
2020-06-08,0.20994499334399527,0.7520763945179573,0.14155401327301925,0.21530320294317667,0.5406356477449556
2020-06-09,0.2219617061766451,0.7489835149398697,0.1418960839185426,0.21587633502557052,0.5478549085128351
2020-06-10,0.21743555162020792,0.7487573161471518,0.13772814334123346,0.2162252285068175,0.5743845075878262
